CorsikaId px py pz x y z shower_id prm_id prm_energy prm_theta prm_phi
0001 +2.67836e-04 -2.44424e-04 +2.00461e-04 -1.71291e+02 -2.53562e+03 +2.19949e+03 00000022 0703 +1.09575e+02 +41.657 +086.046
0001 -6.70075e-04 -2.84716e-04 +2.09049e-03 -7.02272e+02 -4.01199e+03 +2.19870e+03 00000022 0703 +1.09575e+02 +41.657 +086.046
0001 +1.28190e-04 -2.28474e-04 +1.01092e-03 -4.03986e+02 -4.07294e+03 +2.19869e+03 00000022 0703 +1.09575e+02 +41.657 +086.046
0001 +4.65738e-04 +3.62577e-03 +6.63532e-03 -1.50400e+02 -3.84430e+03 +2.19884e+03 00000022 0703 +1.09575e+02 +41.657 +086.046
0001 -6.93431e-04 +8.06208e-04 +3.65627e-03 +1.61463e+01 -3.80244e+03 +2.19887e+03 00000022 0703 +1.09575e+02 +41.657 +086.046
0001 +3.71442e-04 +2.40972e-04 +5.36154e-04 -3.02291e-01 -3.89727e+03 +2.19881e+03 00000022 0703 +1.09575e+02 +41.657 +086.046
0005 +4.76598e-01 +2.12157e+00 +2.88574e+00 +1.59614e+03 -4.12801e+03 +2.19846e+03 00000022 0703 +1.09575e+02 +41.657 +086.046
0013 +1.59089e-02 -7.49207e-02 +6.10706e-01 -1.62326e+04 -2.83175e+04 +2.11642e+03 00000023 0703 +5.47355e+01 +60.475 +061.393
0001 +1.76044e-04 +5.06339e-05 +3.33614e-04 +1.98839e+03 +1.81127e+03 +2.19943e+03 00000024 0703 +9.82715e+01 +45.322 -026.025
0001 +8.84980e-03 -9.76607e-03 +1.79558e-02 -8.20562e+02 -1.86617e+03 +2.19967e+03 00000024 0703 +9.82715e+01 +45.322 -026.025
0001 -1.02158e-04 +6.00358e-05 +1.94162e-04 -9.87408e+02 -1.76584e+03 +2.19968e+03 00000024 0703 +9.82715e+01 +45.322 -026.025
0001 +3.63143e-03 -2.92445e-03 +7.44981e-03 -9.14211e+02 -1.72866e+03 +2.19970e+03 00000024 0703 +9.82715e+01 +45.322 -026.025
