Tabla para CorsikaId 1:
       CorsikaId            px            py        pz             x              y            z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
242            1 -1.347840e-03  2.962020e-03  0.001392   14589.50000  -41960.600000   2045.17000         72     703    240.2950     76.822  115.068
243            1 -1.854280e-03  3.938610e-03  0.001717   14560.40000  -41918.100000   2045.52000         72     703    240.2950     76.822  115.068
244            1 -1.431310e-02  3.035740e-02  0.012622   14547.20000  -41891.700000   2045.72000         72     703    240.2950     76.822  115.068
245            1 -8.387500e-04  1.552770e-04  0.000905   14572.80000  -42094.500000   2044.33000         72     703    240.2950     76.822  115.068
247            1 -3.260080e-03  8.252670e-03  0.004399   14593.50000  -41961.900000   2045.16000         72     703    240.2950     76.822  115.068
248            1  1.703620e-05  7.001070e-05  0.000075   14604.90000  -41944.800000   2045.24000         72     703    240.2950     76.822  115.068
249            1 -5.048130e-02  1.079440e-01  0.047910   14564.50000  -41924.400000   2045.47000         72     703    240.2950     76.822  115.068
250            1  2.634220e-04  1.111230e-02  0.007085    7766.64000  -22233.700000   2156.49000         73     703   1493.5100     81.854  113.344
251            1 -1.065930e-03  4.353830e-03  0.002824    6038.76000  -19302.300000   2167.91000         73     703   1493.5100     81.854  113.344
252            1 -2.645990e-03  3.865530e-03  0.001729    5806.56000  -20315.000000   2164.98000         73     703   1493.5100     81.854  113.344
253            1 -2.236700e-03  7.021990e-03  0.002013    5902.89000  -14079.400000   2181.72000         73     703   1493.5100     81.854  113.344
254            1 -1.056200e-04  8.411880e-04  0.000696    6441.18000  -15166.200000   2178.70000         73     703   1493.5100     81.854  113.344
255            1 -6.611070e-05  1.000850e-04  0.000089    5576.64000  -13499.400000   2183.26000         73     703   1493.5100     81.854  113.344
256            1  6.321300e-05 -3.811230e-05  0.000040    5944.01000  -13662.800000   2182.58000         73     703   1493.5100     81.854  113.344
257            1 -5.920180e-03  1.574340e-02  0.002008    5306.97000  -12715.300000   2185.11000         73     703   1493.5100     81.854  113.344
258            1 -1.234420e-02  3.221060e-02  0.003575    5216.04000  -12504.100000   2185.60000         73     703   1493.5100     81.854  113.344
259            1 -2.039940e-05  5.079940e-05  0.000087    5647.94000  -13847.500000   2182.45000         73     703   1493.5100     81.854  113.344
260            1 -3.865750e-04  2.079390e-03  0.000998    5394.24000  -13033.500000   2184.39000         73     703   1493.5100     81.854  113.344
261            1 -3.039980e-04 -2.875970e-04  0.000245    5286.72000  -13057.300000   2184.43000         73     703   1493.5100     81.854  113.344
262            1  2.747470e-04  7.316740e-04  0.000680    5442.77000  -12786.900000   2184.85000         73     703   1493.5100     81.854  113.344
263            1 -9.701050e-03  2.336830e-02  0.003031    5258.62000  -12701.300000   2185.17000         73     703   1493.5100     81.854  113.344
264            1 -6.183220e-04  1.050360e-03  0.000494    5500.72000  -13394.100000   2183.55000         73     703   1493.5100     81.854  113.344
