Tabla para CorsikaId 2:
        CorsikaId            px        py        pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
5232            2 -4.485200e-03  0.014197  0.033652  -1435.290000  -3516.840000  2198.87        429     703     46.0060     19.801   23.265
5236            2  7.087160e-03  0.012829  0.067373  -1270.570000  -3678.550000  2198.81        429     703     46.0060     19.801   23.265
5296            2  1.301200e-02  0.035482  0.061076   -145.271000  -1028.460000  2199.92        430     703    171.6300     20.843   75.096
5304            2  3.898280e-04 -0.003741  0.016230   -531.358000  -1536.820000  2199.79        430     703    171.6300     20.843   75.096
5314            2  2.158080e-02  0.013038  0.016590   1414.100000   -291.511000  2199.84        430     703    171.6300     20.843   75.096
5354            2 -6.816620e-03 -0.012068  0.004760   -600.074000   -903.700000  2199.91        438     703    187.6430     10.302 -109.146
5382            2 -1.492030e-02 -0.048799  0.139574   -557.402000   -886.955000  2199.91        438     703    187.6430     10.302 -109.146
5384            2  5.899620e-04  0.000878  0.002362    -10.057300  -1569.540000  2199.81        438     703    187.6430     10.302 -109.146
5501            2  1.457840e-02  0.036804  0.055415   -128.415000   -224.696000  2199.99        452     703    393.9440     32.574   77.525
5508            2 -3.332880e-03  0.007567  0.011459  -1033.260000   -284.913000  2199.91        452     703    393.9440     32.574   77.525
5510            2  6.193470e-03  0.029436  0.072996  -1030.600000   -287.634000  2199.91        452     703    393.9440     32.574   77.525
5572            2  4.214960e-04 -0.002065  0.003959   -234.410000  -2812.390000  2199.38        462     703    144.7450     40.246  -80.728
5592            2 -2.735400e-03 -0.005962  0.023346    875.306000   -931.957000  2199.87        468     703     93.4865     23.998  169.562
5617            2  5.818010e-03  0.000276  0.007152   3508.040000 -13424.200000  2184.90        476     703     36.9281     30.902   69.498
5735            2  1.970530e-02  0.009296  0.021558   1369.540000  -1194.560000  2199.74        487     703    311.6220     44.144   -7.762
5745            2  5.204700e-02 -0.003829  0.050568   1374.050000  -1182.880000  2199.74        487     703    311.6220     44.144   -7.762
5838            2  8.073490e-03  0.007110  0.094229   3563.360000  -2077.010000  2198.67        494     703    122.9940      2.687  -13.087
5852            2  1.267400e-03  0.000448  0.001526   1448.680000  -1496.320000  2199.66        494     703    122.9940      2.687  -13.087
