Tabla para CorsikaId 5:
        CorsikaId         px         py          pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
2459            5   0.646678  -0.268734    2.782720   -226.488000  -2185.450000  2199.62        188     703    119.5050     14.847    1.683
2461            5  -0.096267  -0.111258    1.095510  -6127.870000  -1482.250000  2196.88        188     703    119.5050     14.847    1.683
2468            5  -1.781990  -1.010400    8.015000   -770.677000   -950.495000  2199.88        189     703    221.1700      8.094 -134.840
2504            5  -0.611105  -0.642384    3.962340  -2017.060000  -1482.650000  2199.51        189     703    221.1700      8.094 -134.840
2533            5  -0.028727   0.117597    0.146023    259.095000   -365.167000  2199.98        189     703    221.1700      8.094 -134.840
2543            5  -0.114611  -0.411989    0.417801  -2869.700000  -9685.630000  2191.99        189     703    221.1700      8.094 -134.840
2558            5   0.132719  -0.988033    1.018290     52.595100  -3204.940000  2199.19        193     703    203.1930     38.982  -81.708
2561            5   0.107769  -0.735132    0.711451   1627.260000  -2913.680000  2199.13        193     703    203.1930     38.982  -81.708
2563            5 -13.860100   0.057753   10.960100      7.339860  -1580.770000  2199.80        195     703    379.5900     51.412  175.683
2569            5  -1.487810   0.177445    1.086320   -330.998000   -554.173000  2199.97        195     703    379.5900     51.412  175.683
2572            5  -0.318878  -0.052638    0.339610   1731.030000   -475.738000  2199.75        195     703    379.5900     51.412  175.683
2593            5  -0.774457  -0.028822    0.591895    282.708000  -1175.190000  2199.89        195     703    379.5900     51.412  175.683
2595            5  -2.182340   0.169446    1.601420   -954.674000   -622.957000  2199.90        195     703    379.5900     51.412  175.683
2605            5  -0.207717  -0.717272    1.000170    100.322000  -4184.850000  2198.63        198     703    112.3930     50.520  -75.639
2627            5  -1.671780   6.028960    4.982800    335.041000  -2738.490000  2199.40        200     703    851.7170     54.272  104.417
2651            5  -0.141292   0.576423    0.514238   -354.047000   -902.299000  2199.93        200     703    851.7170     54.272  104.417
2655            5  -0.650838   1.742380    1.334520  -1298.920000   -856.862000  2199.81        200     703    851.7170     54.272  104.417
2657            5  -0.350971   1.234870    1.049840  -1721.440000  -1625.930000  2199.56        200     703    851.7170     54.272  104.417
2659            5  -0.636571   1.818540    1.640950   -294.714000  -4355.580000  2198.50        200     703    851.7170     54.272  104.417
