Tabla para CorsikaId 6:
        CorsikaId         px         py         pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
3100            6  -1.497030   4.001120   5.313010    473.624000    142.913000  2199.98        241     703    537.4520     37.762  113.101
3107            6  -1.668020   4.322000   5.475170    -87.463500    239.277000  2199.99        241     703    537.4520     37.762  113.101
3108            6   0.289754   0.254356   0.721494   9149.800000  -4587.800000  2191.78        241     703    537.4520     37.762  113.101
3115            6  -0.341050   3.783780   9.814140     19.625200   -626.020000  2199.97        248     703    520.1540     21.333   95.729
3141            6  -0.148588   3.036130   7.592470    117.067000   -325.196000  2199.99        248     703    520.1540     21.333   95.729
3144            6  -0.033972   0.069205   0.109070  -1013.500000   -470.810000  2199.90        248     703    520.1540     21.333   95.729
3162            6  -0.085579   0.388338   1.722210   -334.951000  -4540.180000  2198.37        248     703    520.1540     21.333   95.729
3179            6   0.930974  -0.964810   1.744400     33.360200  -1618.890000  2199.79        249     703    878.6170     37.665  -43.942
3180            6   0.329945  -0.107430   0.627595   -544.244000   4054.530000  2198.69        249     703    878.6170     37.665  -43.942
3257            6   1.270110  -1.011480   2.661650   -311.946000    350.544000  2199.98        249     703    878.6170     37.665  -43.942
3266            6   1.346780  -1.414340   2.737600   -261.830000   -127.873000  2199.99        249     703    878.6170     37.665  -43.942
3270            6   7.537710  -7.283850  12.907000    317.060000   -446.806000  2199.98        249     703    878.6170     37.665  -43.942
3296            6   6.046930  -5.165150  10.478100    524.529000    322.315000  2199.97        249     703    878.6170     37.665  -43.942
3297            6   2.557040  -2.309080   4.582860    106.099000     86.374600  2200.00        249     703    878.6170     37.665  -43.942
3299            6   1.483200  -1.503550   2.603300    -18.430400   -771.652000  2199.95        249     703    878.6170     37.665  -43.942
3300            6   0.398366  -0.357793   1.091040  -2746.690000   1810.300000  2199.15        249     703    878.6170     37.665  -43.942
3301            6   0.320135  -0.325255   0.648092   -685.869000    159.008000  2199.96        249     703    878.6170     37.665  -43.942
3303            6   0.150591  -0.148972   0.261696    249.406000    -29.596400  2200.00        249     703    878.6170     37.665  -43.942
3304            6   1.204230  -1.321710   2.527460   -956.485000   -438.692000  2199.91        249     703    878.6170     37.665  -43.942
